time,Out_byte[7],Out_byte[6],Out_byte[5],Out_byte[4],Out_byte[3],Out_byte[2],Out_byte[1],Out_byte[0],CEO,Valid_out
6065,0,0,0,0,0,0,0,0,0,0
6075,0,0,0,0,0,0,0,0,0,0
6085,0,0,0,0,0,0,0,0,0,0
6095,0,0,0,0,0,0,0,0,0,0
6105,0,0,0,0,0,0,0,0,0,0
6115,0,0,0,0,0,0,0,0,0,0
6125,0,0,0,0,0,0,0,0,0,0
6135,0,0,0,0,0,0,0,0,0,0
6145,0,0,0,0,0,0,0,0,0,0
6155,0,0,0,0,0,0,0,0,0,0
6165,0,0,0,0,0,0,0,0,0,0
6175,0,0,0,0,0,0,0,0,0,0
6185,0,0,0,0,0,0,0,0,0,0
6195,0,0,0,0,0,0,0,0,0,0
6205,0,0,0,0,0,0,0,0,0,0
6215,0,0,0,0,0,0,0,0,0,0
6225,0,0,0,0,0,0,0,0,0,0
6235,0,0,0,0,0,0,0,0,0,0
6245,0,0,0,0,0,0,0,0,0,0
6255,0,0,0,0,0,0,0,0,0,0
6265,0,0,0,0,0,0,0,0,0,0
6275,0,0,0,0,0,0,0,0,0,0
6285,0,0,0,0,0,0,0,0,0,0
6295,0,0,0,0,0,0,0,0,0,0
6305,0,0,0,0,0,0,0,0,0,0
6315,0,0,0,0,0,0,0,0,0,0
6325,0,0,0,0,0,0,0,0,0,0
6335,0,0,0,0,0,0,0,0,0,0
6345,0,0,0,0,0,0,0,0,0,0
6355,0,0,0,0,0,0,0,0,0,0
6365,0,0,0,0,0,0,0,0,0,0
6375,0,0,0,0,0,0,0,0,0,0
6385,0,0,0,0,0,0,0,0,0,0
6395,0,0,0,0,0,0,0,0,0,0
6405,0,0,0,0,0,0,0,0,0,0
6415,0,0,0,0,0,0,0,0,0,0
6425,0,0,0,0,0,0,0,0,0,0
6435,0,0,0,0,0,0,0,0,0,0
6445,0,0,0,0,0,0,0,0,0,0
6455,0,0,0,0,0,0,0,0,0,0
6465,0,0,0,0,0,0,0,0,0,0
6475,0,0,0,0,0,0,0,0,0,0
6485,0,0,0,0,0,0,0,0,0,0
6495,0,0,0,0,0,0,0,0,0,0
6505,0,0,0,0,0,0,0,0,0,0
6515,0,0,0,0,0,0,0,0,0,0
6525,0,0,0,0,0,0,0,0,0,0
6535,0,0,0,0,0,0,0,0,0,0
6545,0,0,0,0,0,0,0,0,0,0
6555,0,0,0,0,0,0,0,0,0,0
6565,0,0,0,0,0,0,0,0,0,0
6575,0,0,0,0,0,0,0,0,0,0
6585,0,0,0,0,0,0,0,0,0,0
6595,0,0,0,0,0,0,0,0,0,0
6605,0,0,0,0,0,0,0,0,0,0
6615,0,0,0,0,0,0,0,0,0,0
6625,0,0,0,0,0,0,0,0,0,0
6635,0,0,0,0,0,0,0,0,0,0
6645,0,0,0,0,0,0,0,0,0,0
6655,0,0,0,0,0,0,0,0,0,0
6665,0,0,0,0,0,0,0,0,0,0
6675,0,0,0,0,0,0,0,0,0,0
6685,0,0,0,0,0,0,0,0,0,0
6695,0,0,0,0,0,0,0,0,0,0
6705,0,0,0,0,0,0,0,0,0,0
6715,0,0,0,0,0,0,0,0,0,0
6725,0,0,0,0,0,0,0,0,0,0
6735,0,0,0,0,0,0,0,0,0,0
6745,0,0,0,0,0,0,0,0,0,0
6755,0,0,0,0,0,0,0,0,0,0
6765,0,0,0,0,0,0,0,0,0,0
6775,0,0,0,0,0,0,0,0,0,0
6785,0,0,0,0,0,0,0,0,0,0
6795,0,0,0,0,0,0,0,0,0,0
6805,0,0,0,0,0,0,0,0,0,0
6815,0,0,0,0,0,0,0,0,0,0
6825,0,0,0,0,0,0,0,0,0,0
6835,0,0,0,0,0,0,0,0,0,0
6845,0,0,0,0,0,0,0,0,0,0
6855,0,0,0,0,0,0,0,0,0,0
6865,0,0,0,0,0,0,0,0,0,0
6875,0,0,0,0,0,0,0,0,0,0
6885,0,0,0,0,0,0,0,0,0,0
6895,0,0,0,0,0,0,0,0,0,0
6905,0,0,0,0,0,0,0,0,0,0
6915,0,0,0,0,0,0,0,0,0,0
6925,0,0,0,0,0,0,0,0,0,0
6935,0,0,0,0,0,0,0,0,0,0
6945,0,0,0,0,0,0,0,0,0,0
6955,0,0,0,0,0,0,0,0,0,0
6965,0,0,0,0,0,0,0,0,0,0
6975,0,0,0,0,0,0,0,0,0,0
6985,0,0,0,0,0,0,0,0,0,0
6995,0,0,0,0,0,0,0,0,0,0
7005,0,0,0,0,0,0,0,0,0,0
7015,0,0,0,0,0,0,0,0,0,0
7025,0,0,0,0,0,0,0,0,0,0
7035,0,0,0,0,0,0,0,0,0,0
7045,0,0,0,0,0,0,0,0,0,0
7055,0,0,0,0,0,0,0,0,0,0
7065,0,0,0,0,0,0,0,0,0,0
7075,0,0,0,0,0,0,0,0,0,0
7085,0,0,0,0,0,0,0,0,0,0
7095,0,0,0,0,0,0,0,0,0,0
7105,0,0,0,0,0,0,0,0,0,0
7115,0,0,0,0,0,0,0,0,0,0
7125,0,0,0,0,0,0,0,0,0,0
7135,0,0,0,0,0,0,0,0,0,0
7145,0,0,0,0,0,0,0,0,0,0
7155,0,0,0,0,0,0,0,0,0,0
7165,0,0,0,0,0,0,0,0,0,0
7175,0,0,0,0,0,0,0,0,0,0
7185,0,0,0,0,0,0,0,0,0,0
7195,0,0,0,0,0,0,0,0,0,0
7205,0,0,0,0,0,0,0,0,0,0
7215,0,0,0,0,0,0,0,0,0,0
7225,0,0,0,0,0,0,0,0,0,0
7235,0,0,0,0,0,0,0,0,0,0
7245,0,0,0,0,0,0,0,0,0,0
7255,0,0,0,0,0,0,0,0,0,0
7265,0,0,0,0,0,0,0,0,0,0
7275,0,0,0,0,0,0,0,0,0,0
7285,0,0,0,0,0,0,0,0,0,0
7295,0,0,0,0,0,0,0,0,0,0
7305,0,0,0,0,0,0,0,0,0,0
7315,0,0,0,0,0,0,0,0,0,0
7325,0,0,0,0,0,0,0,0,0,0
7335,0,0,0,0,0,0,0,0,0,0
7345,0,0,0,0,0,0,0,0,0,0
7355,0,0,0,0,0,0,0,0,0,0
7365,0,0,0,0,0,0,0,0,0,0
7375,0,0,0,0,0,0,0,0,0,0
7385,0,0,0,0,0,0,0,0,0,0
7395,0,0,0,0,0,0,0,0,0,0
7405,0,0,0,0,0,0,0,0,0,0
7415,0,0,0,0,0,0,0,0,0,0
7425,0,0,0,0,0,0,0,0,0,0
7435,0,0,0,0,0,0,0,0,0,0
7445,0,0,0,0,0,0,0,0,0,0
7455,0,0,0,0,0,0,0,0,0,0
7465,0,0,0,0,0,0,0,0,0,0
7475,0,0,0,0,0,0,0,0,0,0
7485,0,0,0,0,0,0,0,0,0,0
7495,0,0,0,0,0,0,0,0,0,0
7505,0,0,0,0,0,0,0,0,0,0
7515,0,0,0,0,0,0,0,0,0,0
7525,0,0,0,0,0,0,0,0,0,0
7535,0,0,0,0,0,0,0,0,0,0
7545,0,0,0,0,0,0,0,0,0,0
7555,0,0,0,0,0,0,0,0,0,0
7565,0,0,0,0,0,0,0,0,0,0
7575,0,0,0,0,0,0,0,0,0,0
7585,0,0,0,0,0,0,0,0,0,0
7595,0,0,0,0,0,0,0,0,0,0
7605,0,0,0,0,0,0,0,0,0,0
7615,0,0,0,0,0,0,0,0,0,0
7625,0,0,0,0,0,0,0,0,0,0
7635,0,0,0,0,0,0,0,0,0,0
7645,0,0,0,0,0,0,0,0,0,0
7655,0,0,0,0,0,0,0,0,0,0
7665,0,0,0,0,0,0,0,0,0,0
7675,0,0,0,0,0,0,0,0,0,0
7685,0,0,0,0,0,0,0,0,0,0
7695,0,0,0,0,0,0,0,0,0,0
7705,0,0,0,0,0,0,0,0,0,0
7715,0,0,0,0,0,0,0,0,0,0
7725,0,0,0,0,0,0,0,0,0,0
7735,0,0,0,0,0,0,0,0,0,0
7745,0,0,0,0,0,0,0,0,0,0
7755,0,0,0,0,0,0,0,0,0,0
7765,0,0,0,0,0,0,0,0,0,0
7775,0,0,0,0,0,0,0,0,0,0
7785,0,0,0,0,0,0,0,0,0,0
7795,0,0,0,0,0,0,0,0,0,0
7805,0,0,0,0,0,0,0,0,0,0
7815,0,0,0,0,0,0,0,0,0,0
7825,0,0,0,0,0,0,0,0,0,0
7835,0,0,0,0,0,0,0,0,0,0
7845,0,0,0,0,0,0,0,0,0,0
7855,0,0,0,0,0,0,0,0,0,0
7865,0,0,0,0,0,0,0,0,0,0
7875,0,0,0,0,0,0,0,0,0,0
7885,0,0,0,0,0,0,0,0,0,0
7895,0,0,0,0,0,0,0,0,0,0
7905,0,0,0,0,0,0,0,0,0,0
7915,0,0,0,0,0,0,0,0,0,0
7925,0,0,0,0,0,0,0,0,0,0
7935,0,0,0,0,0,0,0,0,0,0
7945,0,0,0,0,0,0,0,0,0,0
7955,0,0,0,0,0,0,0,0,0,0
7965,0,0,0,0,0,0,0,0,0,0
7975,0,0,0,0,0,0,0,0,0,0
7985,0,0,0,0,0,0,0,0,0,0
7995,0,0,0,0,0,0,0,0,0,0
8005,0,0,0,0,0,0,0,0,0,0
8015,0,0,0,0,0,0,0,0,0,0
8025,0,0,0,0,0,0,0,0,0,0
8035,0,0,0,0,0,0,0,0,0,0
8045,0,0,0,0,0,0,0,0,0,0
8055,0,0,0,0,0,0,0,0,0,0
8065,0,0,0,0,0,0,0,0,0,0
8075,0,0,0,0,0,0,0,0,0,0
8085,0,0,0,0,0,0,0,0,0,0
8095,0,0,0,0,0,0,0,0,0,0
8105,0,0,0,0,0,0,0,0,0,0
8115,0,0,0,0,0,0,0,0,0,0
8125,0,0,0,0,0,0,0,0,0,0
8135,0,0,0,0,0,0,0,0,0,0
8145,0,0,0,0,0,0,0,0,0,0
8155,0,0,0,0,0,0,0,0,0,0
8165,0,0,0,0,0,0,0,0,0,0
8175,0,0,0,0,0,0,0,0,0,0
8185,0,0,0,0,0,0,0,0,0,0
8195,0,0,0,0,0,0,0,0,0,0
8205,0,0,0,0,0,0,0,0,0,0
8215,0,0,0,0,0,0,0,0,0,0
8225,0,0,0,0,0,0,0,0,0,0
8235,0,0,0,0,0,0,0,0,0,0
8245,0,0,0,0,0,0,0,0,0,0
8255,0,0,0,0,0,0,0,0,0,0
8265,0,0,0,0,0,0,0,0,0,0
8275,0,0,0,0,0,0,0,0,0,0
8285,0,0,0,0,0,0,0,0,0,0
8295,0,0,0,0,0,0,0,0,0,0
8305,0,0,0,0,0,0,0,0,0,0
8315,0,0,0,0,0,0,0,0,0,0
8325,0,0,0,0,0,0,0,0,0,0
8335,0,0,0,0,0,0,0,0,0,0
8345,0,0,0,0,0,0,0,0,0,0
8355,0,0,0,0,0,0,0,0,0,0
8365,0,0,0,0,0,0,0,0,0,0
8375,0,0,0,0,0,0,0,0,0,0
8385,0,0,0,0,0,0,0,0,0,0
8395,0,0,0,0,0,0,0,0,0,0
8405,0,0,0,0,0,0,0,0,0,0
8415,0,0,0,0,0,0,0,0,0,0
8425,0,0,0,0,0,0,0,0,0,0
8435,0,0,0,0,0,0,0,0,0,0
8445,0,0,0,0,0,0,0,0,0,0
8455,0,0,0,0,0,0,0,0,0,0
8465,0,0,0,0,0,0,0,0,0,0
8475,0,0,0,0,0,0,0,0,0,0
8485,0,0,0,0,0,0,0,0,0,0
8495,0,0,0,0,0,0,0,0,0,0
8505,0,0,0,0,0,0,0,0,0,0
8515,0,0,0,0,0,0,0,0,0,0
8525,0,0,0,0,0,0,0,0,0,0
8535,0,0,0,0,0,0,0,0,0,0
8545,0,0,0,0,0,0,0,0,0,0
8555,0,0,0,0,0,0,0,0,0,0
8565,0,0,0,0,0,0,0,0,0,0
8575,0,0,0,0,0,0,0,0,0,0
8585,0,0,0,0,0,0,0,0,0,0
8595,0,0,0,0,0,0,0,0,0,0
8605,0,0,0,0,0,0,0,0,0,0
8615,0,0,0,0,0,0,0,0,0,0
8625,0,0,0,0,0,0,0,0,0,0
8635,0,0,0,0,0,0,0,0,0,0
8645,0,0,0,0,0,0,0,0,0,0
8655,0,0,0,0,0,0,0,0,0,0
8665,0,0,0,0,0,0,0,0,0,0
8675,0,0,0,0,0,0,0,0,0,0
8685,0,0,0,0,0,0,0,0,0,0
8695,0,0,0,0,0,0,0,0,0,0
8705,0,0,0,0,0,0,0,0,0,0
8715,0,0,0,0,0,0,0,0,0,0
8725,0,0,0,0,0,0,0,0,0,0
8735,0,0,0,0,0,0,0,0,0,0
8745,0,0,0,0,0,0,0,0,0,0
8755,0,0,0,0,0,0,0,0,0,0
8765,0,0,0,0,0,0,0,0,0,0
8775,0,0,0,0,0,0,0,0,0,0
8785,0,0,0,0,0,0,0,0,0,0
8795,0,0,0,0,0,0,0,0,0,0
8805,0,0,0,0,0,0,0,0,0,0
8815,0,0,0,0,0,0,0,0,0,0
8825,0,0,0,0,0,0,0,0,0,0
8835,0,0,0,0,0,0,0,0,0,0
8845,0,0,0,0,0,0,0,0,0,0
8855,0,0,0,0,0,0,0,0,0,0
8865,0,0,0,0,0,0,0,0,0,0
8875,0,0,0,0,0,0,0,0,0,0
8885,0,0,0,0,0,0,0,0,0,0
8895,0,0,0,0,0,0,0,0,0,0
8905,0,0,0,0,0,0,0,0,0,0
8915,0,0,0,0,0,0,0,0,0,0
8925,0,0,0,0,0,0,0,0,0,0
8935,0,0,0,0,0,0,0,0,0,0
8945,0,0,0,0,0,0,0,0,0,0
8955,0,0,0,0,0,0,0,0,0,0
8965,0,0,0,0,0,0,0,0,0,0
8975,0,0,0,0,0,0,0,0,0,0
8985,0,0,0,0,0,0,0,0,0,0
8995,0,0,0,0,0,0,0,0,0,0
9005,0,0,0,0,0,0,0,0,0,0
9015,0,0,0,0,0,0,0,0,0,0
9025,0,0,0,0,0,0,0,0,0,0
9035,0,0,0,0,0,0,0,0,0,0
9045,0,0,0,0,0,0,0,0,0,0
9055,0,0,0,0,0,0,0,0,0,0
9065,0,0,0,0,0,0,0,0,0,0
9075,0,0,0,0,0,0,0,0,0,0
9085,0,0,0,0,0,0,0,0,0,0
9095,0,0,0,0,0,0,0,0,0,0
9105,0,0,0,0,0,0,0,0,0,0
9115,0,0,0,0,0,0,0,0,0,0
9125,0,0,0,0,0,0,0,0,0,0
9135,0,0,0,0,0,0,0,0,0,0
9145,0,0,0,0,0,0,0,0,0,0
9155,0,0,0,0,0,0,0,0,0,0
9165,0,0,0,0,0,0,0,0,0,0
9175,0,0,0,0,0,0,0,0,0,0
9185,0,0,0,0,0,0,0,0,0,0
9195,0,0,0,0,0,0,0,0,0,0
9205,0,0,0,0,0,0,0,0,0,0
9215,0,0,0,0,0,0,0,0,0,0
9225,0,0,0,0,0,0,0,0,0,0
9235,0,0,0,0,0,0,0,0,0,0
9245,0,0,0,0,0,0,0,0,0,0
9255,0,0,0,0,0,0,0,0,0,0
9265,0,0,0,0,0,0,0,0,0,0
9275,0,0,0,0,0,0,0,0,0,0
9285,0,0,0,0,0,0,0,0,0,0
9295,0,0,0,0,0,0,0,0,0,0
9305,0,0,0,0,0,0,0,0,0,0
9315,0,0,0,0,0,0,0,0,0,0
9325,0,0,0,0,0,0,0,0,0,0
9335,0,0,0,0,0,0,0,0,0,0
9345,0,0,0,0,0,0,0,0,0,0
9355,0,0,0,0,0,0,0,0,0,0
9365,0,0,0,0,0,0,0,0,0,0
9375,0,0,0,0,0,0,0,0,0,0
9385,0,0,0,0,0,0,0,0,0,0
9395,0,0,0,0,0,0,0,0,0,0
9405,0,0,0,0,0,0,0,0,0,0
9415,0,0,0,0,0,0,0,0,0,0
9425,0,0,0,0,0,0,0,0,0,0
9435,0,0,0,0,0,0,0,0,0,0
9445,0,0,0,0,0,0,0,0,0,0
9455,0,0,0,0,0,0,0,0,0,0
9465,0,0,0,0,0,0,0,0,0,0
9475,0,0,0,0,0,0,0,0,0,0
9485,0,0,0,0,0,0,0,0,0,0
9495,0,0,0,0,0,0,0,0,0,0
9505,0,0,0,0,0,0,0,0,0,0
9515,0,0,0,0,0,0,0,0,0,0
9525,0,0,0,0,0,0,0,0,0,0
9535,0,0,0,0,0,0,0,0,0,0
9545,0,0,0,0,0,0,0,0,0,0
9555,0,0,0,0,0,0,0,0,0,0
9565,0,0,0,0,0,0,0,0,0,0
9575,0,0,0,0,0,0,0,0,0,0
9585,0,0,0,0,0,0,0,0,0,0
9595,0,0,0,0,0,0,0,0,0,0
9605,0,0,0,0,0,0,0,0,0,0
9615,0,0,0,0,0,0,0,0,0,0
9625,0,0,0,0,0,0,0,0,0,0
9635,0,0,0,0,0,0,0,0,0,0
9645,0,0,0,0,0,0,0,0,0,0
9655,0,0,0,0,0,0,0,0,0,0
9665,0,0,0,0,0,0,0,0,0,0
9675,0,0,0,0,0,0,0,0,0,0
9685,0,0,0,0,0,0,0,0,0,0
9695,0,0,0,0,0,0,0,0,0,0
9705,0,0,0,0,0,0,0,0,0,0
9715,0,0,0,0,0,0,0,0,0,0
9725,0,0,0,0,0,0,0,0,0,0
9735,0,0,0,0,0,0,0,0,0,0
9745,0,0,0,0,0,0,0,0,0,0
9755,0,0,0,0,0,0,0,0,0,0
9765,0,0,0,0,0,0,0,0,0,0
9775,0,0,0,0,0,0,0,0,0,0
9785,0,0,0,0,0,0,0,0,0,0
9795,0,0,0,0,0,0,0,0,0,0
9805,0,0,0,0,0,0,0,0,0,0
9815,0,0,0,0,0,0,0,0,0,0
9825,0,0,0,0,0,0,0,0,0,0
9835,0,0,0,0,0,0,0,0,0,0
9845,0,0,0,0,0,0,0,0,0,0
9855,0,0,0,0,0,0,0,0,0,0
9865,0,0,0,0,0,0,0,0,0,0
9875,0,0,0,0,0,0,0,0,0,0
9885,0,0,0,0,0,0,0,0,0,0
9895,0,0,0,0,0,0,0,0,0,0
9905,0,0,0,0,0,0,0,0,0,0
9915,0,0,0,0,0,0,0,0,0,0
9925,0,0,0,0,0,0,0,0,0,0
9935,0,0,0,0,0,0,0,0,0,0
9945,0,0,0,0,0,0,0,0,0,0
9955,0,0,0,0,0,0,0,0,0,0
9965,0,0,0,0,0,0,0,0,0,0
9975,0,0,0,0,0,0,0,0,0,0
9985,0,0,0,0,0,0,0,0,0,0
9995,0,0,0,0,0,0,0,0,0,0
10005,0,0,0,0,0,0,0,0,0,0
10015,0,0,0,0,0,0,0,0,0,0
10025,0,0,0,0,0,0,0,0,0,0
10035,0,0,0,0,0,0,0,0,0,0
10045,0,0,0,0,0,0,0,0,0,0
10055,0,0,0,0,0,0,0,0,0,0
10065,0,0,0,0,0,0,0,0,0,0
10075,0,0,0,0,0,0,0,0,0,0
10085,0,0,0,0,0,0,0,0,0,0
10095,0,0,0,0,0,0,0,0,0,0
10105,0,0,0,0,0,0,0,0,0,0
10115,0,0,0,0,0,0,0,0,0,0
10125,0,0,0,0,0,0,0,0,0,0
10135,0,0,0,0,0,0,0,0,0,0
10145,0,0,0,0,0,0,0,0,0,0
10155,0,0,0,0,0,0,0,0,0,0
10165,0,0,0,0,0,0,0,0,0,0
10175,0,0,0,0,0,0,0,0,0,0
10185,0,0,0,0,0,0,0,0,0,0
10195,0,0,0,0,0,0,0,0,0,0
10205,0,0,0,0,0,0,0,0,0,0
10215,0,0,0,0,0,0,0,0,0,0
10225,0,0,0,0,0,0,0,0,0,0
10235,0,0,0,0,0,0,0,0,0,0
10245,0,0,0,0,0,0,0,0,0,0
10255,0,0,0,0,0,0,0,0,0,0
10265,0,0,0,0,0,0,0,0,0,0
10275,0,0,0,0,0,0,0,0,0,0
10285,0,0,0,0,0,0,0,0,0,0
10295,0,0,0,0,0,0,0,0,0,0
10305,0,0,0,0,0,0,0,0,0,0
10315,0,0,0,0,0,0,0,0,0,0
10325,0,0,0,0,0,0,0,0,0,0
10335,0,0,0,0,0,0,0,0,0,0
10345,0,0,0,0,0,0,0,0,0,0
10355,0,0,0,0,0,0,0,0,0,0
10365,0,0,0,0,0,0,0,0,0,0
10375,0,0,0,0,0,0,0,0,0,0
10385,0,0,0,0,0,0,0,0,0,0
10395,0,0,0,0,0,0,0,0,0,0
10405,0,0,0,0,0,0,0,0,0,0
10415,0,0,0,0,0,0,0,0,0,0
10425,0,0,0,0,0,0,0,0,0,0
10435,0,0,0,0,0,0,0,0,0,0
10445,0,0,0,0,0,0,0,0,0,0
10455,0,0,0,0,0,0,0,0,0,0
10465,0,0,0,0,0,0,0,0,0,0
10475,0,0,0,0,0,0,0,0,0,0
10485,0,0,0,0,0,0,0,0,0,0
10495,0,0,0,0,0,0,0,0,0,0
10505,0,0,0,0,0,0,0,0,0,0
10515,0,0,0,0,0,0,0,0,0,0
10525,0,0,0,0,0,0,0,0,0,0
10535,0,0,0,0,0,0,0,0,0,0
10545,0,0,0,0,0,0,0,0,0,0
10555,0,0,0,0,0,0,0,0,0,0
10565,0,0,0,0,0,0,0,0,0,0
10575,0,0,0,0,0,0,0,0,0,0
10585,0,0,0,0,0,0,0,0,0,0
10595,0,0,0,0,0,0,0,0,0,0
10605,0,0,0,0,0,0,0,0,0,0
10615,0,0,0,0,0,0,0,0,0,0
10625,0,0,0,0,0,0,0,0,0,0
10635,0,0,0,0,0,0,0,0,0,0
10645,0,0,0,0,0,0,0,0,0,0
10655,0,0,0,0,0,0,0,0,0,0
10665,0,0,0,0,0,0,0,0,0,0
10675,0,0,0,0,0,0,0,0,0,0
10685,0,0,0,0,0,0,0,0,0,0
10695,0,0,0,0,0,0,0,0,0,0
10705,0,0,0,0,0,0,0,0,0,0
10715,0,0,0,0,0,0,0,0,0,0
10725,0,0,0,0,0,0,0,0,0,0
10735,0,0,0,0,0,0,0,0,0,0
10745,0,0,0,0,0,0,0,0,0,0
10755,0,0,0,0,0,0,0,0,0,0
10765,0,0,0,0,0,0,0,0,0,0
10775,0,0,0,0,0,0,0,0,0,0
10785,0,0,0,0,0,0,0,0,0,0
10795,0,0,0,0,0,0,0,0,0,0
10805,0,0,0,0,0,0,0,0,0,0
10815,0,0,0,0,0,0,0,0,0,0
10825,0,0,0,0,0,0,0,0,0,0
10835,0,0,0,0,0,0,0,0,0,0
10845,0,0,0,0,0,0,0,0,0,0
10855,0,0,0,0,0,0,0,0,0,0
10865,0,0,0,0,0,0,0,0,0,0
10875,0,0,0,0,0,0,0,0,0,0
10885,0,0,0,0,0,0,0,0,0,0
10895,0,0,0,0,0,0,0,0,0,0
10905,0,0,0,0,0,0,0,0,0,0
10915,0,0,0,0,0,0,0,0,0,0
10925,0,0,0,0,0,0,0,0,0,0
10935,0,0,0,0,0,0,0,0,0,0
10945,0,0,0,0,0,0,0,0,0,0
10955,0,0,0,0,0,0,0,0,0,0
10965,0,0,0,0,0,0,0,0,0,0
10975,0,0,0,0,0,0,0,0,0,0
10985,0,0,0,0,0,0,0,0,0,0
10995,0,0,0,0,0,0,0,0,0,0
11005,0,0,0,0,0,0,0,0,0,0
11015,0,0,0,0,0,0,0,0,0,0
11025,0,0,0,0,0,0,0,0,0,0
11035,0,0,0,0,0,0,0,0,0,0
11045,0,0,0,0,0,0,0,0,0,0
11055,0,0,0,0,0,0,0,0,0,0
11065,0,0,0,0,0,0,0,0,0,0
11075,0,0,0,0,0,0,0,0,0,0
11085,0,0,0,0,0,0,0,0,0,0
11095,0,0,0,0,0,0,0,0,0,0
11105,0,0,0,0,0,0,0,0,0,0
11115,0,0,0,0,0,0,0,0,0,0
11125,0,0,0,0,0,0,0,0,0,0
11135,0,0,0,0,0,0,0,0,0,0
11145,0,0,0,0,0,0,0,0,0,0
11155,0,0,0,0,0,0,0,0,0,0
11165,0,0,0,0,0,0,0,0,0,0
11175,0,0,0,0,0,0,0,0,0,0
11185,0,0,0,0,0,0,0,0,0,0
11195,0,0,0,0,0,0,0,0,0,0
11205,0,0,0,0,0,0,0,0,0,0
11215,0,0,0,0,0,0,0,0,0,0
11225,0,0,0,0,0,0,0,0,0,0
11235,0,0,0,0,0,0,0,0,0,0
11245,0,0,0,0,0,0,0,0,0,0
11255,0,0,0,0,0,0,0,0,0,0
11265,0,0,0,0,0,0,0,0,0,0
11275,0,0,0,0,0,0,0,0,0,0
11285,0,0,0,0,0,0,0,0,0,0
11295,0,0,0,0,0,0,0,0,0,0
11305,0,0,0,0,0,0,0,0,0,0
11315,0,0,0,0,0,0,0,0,0,0
11325,0,0,0,0,0,0,0,0,0,0
11335,0,0,0,0,0,0,0,0,0,0
11345,0,0,0,0,0,0,0,0,0,0
11355,0,0,0,0,0,0,0,0,0,0
11365,0,0,0,0,0,0,0,0,0,0
11375,0,0,0,0,0,0,0,0,0,0
11385,0,0,0,0,0,0,0,0,0,0
11395,0,0,0,0,0,0,0,0,0,0
11405,0,0,0,0,0,0,0,0,0,0
11415,0,0,0,0,0,0,0,0,0,0
11425,0,0,0,0,0,0,0,0,0,0
11435,0,0,0,0,0,0,0,0,0,0
11445,0,0,0,0,0,0,0,0,0,0
11455,0,0,0,0,0,0,0,0,0,0
11465,0,0,0,0,0,0,0,0,0,0
11475,0,0,0,0,0,0,0,0,0,0
11485,0,0,0,0,0,0,0,0,0,0
11495,0,0,0,0,0,0,0,0,0,0
11505,0,0,0,0,0,0,0,0,0,0
11515,0,0,0,0,0,0,0,0,0,0
11525,0,0,0,0,0,0,0,0,0,0
11535,0,0,0,0,0,0,0,0,0,0
11545,0,0,0,0,0,0,0,0,0,0
11555,0,0,0,0,0,0,0,0,0,0
11565,0,0,0,0,0,0,0,0,0,0
11575,0,0,0,0,0,0,0,0,0,0
11585,0,0,0,0,0,0,0,0,0,0
11595,0,0,0,0,0,0,0,0,0,0
11605,0,0,0,0,0,0,0,0,0,0
11615,0,0,0,0,0,0,0,0,0,0
11625,0,0,0,0,0,0,0,0,0,0
11635,0,0,0,0,0,0,0,0,0,0
11645,0,0,0,0,0,0,0,0,0,0
11655,0,0,0,0,0,0,0,0,0,0
11665,0,0,0,0,0,0,0,0,0,0
11675,0,0,0,0,0,0,0,0,0,0
11685,0,0,0,0,0,0,0,0,0,0
11695,0,0,0,0,0,0,0,0,0,0
11705,0,0,0,0,0,0,0,0,0,0
11715,0,0,0,0,0,0,0,0,0,0
11725,0,0,0,0,0,0,0,0,0,0
11735,0,0,0,0,0,0,0,0,0,0
11745,0,0,0,0,0,0,0,0,0,0
11755,0,0,0,0,0,0,0,0,0,0
11765,0,0,0,0,0,0,0,0,0,0
11775,0,0,0,0,0,0,0,0,0,0
11785,0,0,0,0,0,0,0,0,0,0
11795,0,0,0,0,0,0,0,0,0,0
11805,0,0,0,0,0,0,0,0,0,0
11815,0,0,0,0,0,0,0,0,0,0
11825,0,0,0,0,0,0,0,0,0,0
11835,0,0,0,0,0,0,0,0,0,0
11845,0,0,0,0,0,0,0,0,0,0
11855,0,0,0,0,0,0,0,0,0,0
11865,0,0,0,0,0,0,0,0,0,0
11875,0,0,0,0,0,0,0,0,0,0
11885,0,0,0,0,0,0,0,0,0,0
11895,0,0,0,0,0,0,0,0,0,0
11905,0,0,0,0,0,0,0,0,0,0
11915,0,0,0,0,0,0,0,0,0,0
11925,0,0,0,0,0,0,0,0,0,0
11935,0,0,0,0,0,0,0,0,0,0
11945,0,0,0,0,0,0,0,0,0,0
11955,0,0,0,0,0,0,0,0,0,0
11965,0,0,0,0,0,0,0,0,0,0
11975,0,0,0,0,0,0,0,0,0,0
11985,0,0,0,0,0,0,0,0,0,0
11995,0,0,0,0,0,0,0,0,0,0
12005,0,0,0,0,0,0,0,0,0,0
12015,0,0,0,0,0,0,0,0,0,0
12025,0,0,0,0,0,0,0,0,0,0
12035,0,0,0,0,0,0,0,0,0,0
12045,0,0,0,0,0,0,0,0,0,0
12055,0,0,0,0,0,0,0,0,0,0
12065,0,0,0,0,0,0,0,0,0,0
12075,0,0,0,0,0,0,0,0,0,0
12085,0,0,0,0,0,0,0,0,0,0
12095,0,0,0,0,0,0,0,0,0,0
12105,0,0,0,0,0,0,0,0,0,0
